level,key,tmc_bias_mean,tmc_residual_std,tmc_count,ftr_bias_mean,ftr_residual_std,ftr_count,ot_bias_mean,ot_residual_std,ot_count
agent,14069920002,103.8771349919621,551.2461359182297,3154,-0.16226399245334716,0.37232246835029137,3154,-0.0888912530501356,0.39760014000356975,3154
agent,14070340002,169.72585199908008,567.7175831652268,3518,-0.154089287355449,0.37601037229557605,3518,-0.17082840267218324,0.41109283993507073,3518
agent,14070600002,160.2271287149458,508.1351570304479,2680,-0.14598129554026162,0.38229401025200394,2680,-0.09692893464590854,0.3543707076309466,2680
agent,14080500001,121.18129312557025,606.7903266778554,4521,-0.17348362388428373,0.35634705633371,4521,-0.1216217776221977,0.38644892937776587,4521
agent,14080540001,128.91891727326023,571.814855501331,3140,-0.15379983231330374,0.37949537534821093,3140,-0.09992432065922055,0.3725612653319996,3140
agent,14080640002,173.99788367705534,679.9182879628817,1395,-0.1725882390280351,0.35673919502019497,1395,-0.10792692328743156,0.390921605328243,1395
agent,14080660002,159.42511552419813,490.735810206707,3089,-0.15384625078366773,0.37347454331141716,3089,-0.11823999239881026,0.43631219199545807,3089
agent,14080710002,123.90669719989484,571.2385248938832,104,-0.10256100646578349,0.39792137661765264,104,-0.10998087816943343,0.3429502113360039,104
agent,14080770002,125.91043356338942,462.9666663154691,4471,-0.14962532317123806,0.3809904326356783,4471,-0.13302122077772785,0.3928507997376561,4471
agent,14085980002,46.07543029785156,738.5957190621989,20,-0.0937150314450264,0.4115703605607075,20,-0.21643942296504975,0.4086752521113716,20
agent,14094260003,160.4139385558011,425.7259872128643,570,-0.157684266148952,0.3667249694994808,570,-0.15850584878047047,0.41667507163802037,570
agent,14094290001,221.30857761457207,658.3595041617763,2315,-0.14671129290794965,0.379290960008508,2315,-0.12639925451406134,0.38187690764905763,2315
agent,14096320001,148.29553138719126,613.4612694180446,4981,-0.1523244297724607,0.37682365046743327,4981,-0.12131119914900917,0.3862181042174951,4981
agent,14101710002,109.44039580071893,462.2697570892254,1567,-0.12616594169044007,0.39700694917355533,1567,-0.13191842134589069,0.4096033179874605,1567
agent,14110450002,176.7391819545201,579.4401920644218,1050,-0.21049016538120452,0.3162703491031365,1050,-0.11452893134383928,0.3833068191632296,1050
agent,14110550002,181.3671417236328,557.320605989425,1556,-0.14699190067831225,0.37703947604115184,1556,-0.13370035171621314,0.37315890701023846,1556
agent,14130800002,125.09012120299393,436.09971916816994,5558,-0.17983592400537116,0.3482995906917485,5558,-0.16550692117024152,0.3819461683130233,5558
agent,14133460001,49.26373663181212,739.6169041469739,82,-0.14385220699194,0.3990016793807586,82,-0.12918131323758422,0.41013755330098783,82
agent,14133570002,193.11521502308156,701.1932935433775,2151,-0.1643561633699498,0.3622994601625946,2151,-0.09439373848150578,0.40521833817819874,2151
agent,14142760001,96.65696370965213,557.3891791366017,3115,-0.15176703029612668,0.3813470797151099,3115,-0.12062109134430558,0.41247814368223806,3115
agent,14160160001,-75.65915247926237,412.4173718628884,1789,-0.14536413313824081,0.3769266850061423,1789,-0.24607682044765156,0.3906840980490996,1789
agent,14167130002,151.15478317170536,483.8146719309442,4398,-0.114472423353592,0.40408302382934963,4398,-0.13405593912459812,0.3718248347081068,4398
agent,14177320001,87.35314481220549,427.26307031303446,252,-0.15822753523077285,0.35800544358554615,252,-0.11647933547288948,0.3814867205042678,252
agent,14178540001,143.99074440960413,591.0922261432979,1553,-0.16192085088182095,0.3697844569276742,1553,-0.12229971176808543,0.39906683434257956,1553
agent,14178760003,131.11558710385674,693.2150678419222,2920,-0.15028729431637347,0.3813590895495153,2920,-0.1274082377177427,0.38197613296343086,2920
agent,14178840001,152.028788071399,495.03252993041576,4131,-0.12972223093537955,0.39590115852101293,4131,-0.1573043701186401,0.3919998797895076,4131
agent,14178850002,159.21771046105138,605.1584142135436,2641,-0.12512598379413903,0.4002372659320491,2641,-0.08551874225816362,0.3722191510277979,2641
agent,14178930002,151.42407568815713,509.8144147738335,428,-0.1599281476201298,0.3585290738891808,428,-0.15684840864356103,0.44019509503330106,428
agent,14179000002,156.60516074145534,635.7548590307895,2801,-0.15907397999247666,0.37253775040108716,2801,-0.10370290132325245,0.38915741730531733,2801
agent,14187430003,113.41212150881763,405.4800534859934,3418,-0.1412224047814565,0.38918643864306324,3418,-0.10664466540597548,0.4240786331837422,3418
agent,14189720002,118.76297242041348,527.0958125225586,1470,-0.14918481851516127,0.3750730727474119,1470,-0.14990475652058335,0.40729313082696317,1470
agent,14189910002,87.72411365043826,558.2936463934218,41,0.008196927425338,0.46343544650369994,41,-0.18490098765483354,0.4155461539490211,41
agent,14190800003,140.88100208037082,647.0283956058696,2736,-0.16991561516160852,0.36212741960146505,2736,-0.13806212247049432,0.3939659081598814,2736
agent,14190820002,137.34681072506294,464.28004039998,2532,-0.13309099967775376,0.3926706076916306,2532,-0.1436217858043748,0.40446528469516374,2532
agent,14190850003,177.48385878885176,561.4350185093019,3939,-0.1595481625817457,0.3674463301059912,3939,-0.12009616058466871,0.40960231814967935,3939
